CT OSTEODER;TC Osteoarticular Derecho;TCOSTEODER(A);TC Osteoarticular Derecho con Anestesia;;TC DEDOS DER (A);TC Dedos mano der con Anestesia;;No;;CTMR
CT OSTEODER;TC Osteoarticular Derecho;TCOSTEODER(A);TC Osteoarticular Derecho con Anestesia;;TC HOMBR DER(A);TC Hombro Derecho con Anestesia;;No;;CTMR
CT OSTEODER;TC Osteoarticular Derecho;TCOSTEODER(A);TC Osteoarticular Derecho con Anestesia;;TC MANO DER (A);TC Mano Derecha con Anestesia;;No;;CTMR
CT OSTEODER;TC Osteoarticular Derecho;TCOSTEODER(A);TC Osteoarticular Derecho con Anestesia;;TC MUSLO DER (A);TC Muslo Derecho con Anestesia;;No;;CTMR
CT OSTEODER;TC Osteoarticular Derecho;TCOSTEODER(A);TC Osteoarticular Derecho con Anestesia;;TC MU?ECA DER(A);TC Mu?eca Derecha con Anestesia;;No;;CTMR
CT OSTEODER;TC Osteoarticular Derecho;TCOSTEODER(A);TC Osteoarticular Derecho con Anestesia;;TC PIE DER (A);TC Pie Derecho con Anestesia;;No;;CTMR
CT OSTEODER;TC Osteoarticular Derecho;TCOSTEODER(A);TC Osteoarticular Derecho con Anestesia;;TC PIERNA DER(A);TC Pierna Derecha con Anestesia;;No;;CTMR
CT OSTEODER;TC Osteoarticular Derecho;TCOSTEODER(A);TC Osteoarticular Derecho con Anestesia;;TC RODILLDER(A);TC Rodilla Derecha con Anestesia;;No;;CTMR
CT OSTEODER;TC Osteoarticular Derecho;TCOSTEODER(A);TC Osteoarticular Derecho con Anestesia;;TC TOBILLODER(A);TC Tobillo Derecho con Anestesia;;No;;CTMR
CT OSTEODER;TC Osteoarticular Derecho;TCOSTEODER(A);TC Osteoarticular Derecho con Anestesia;;TCANTEBRA DER(A);TC Antebrazo Derecho con Anestesia;;No;;CTMR
CT OSTEODER;TC Osteoarticular Derecho;TCOSTEODER(A);TC Osteoarticular Derecho con Anestesia;;TCBRAZODER(A);TC Brazo Derecho con Anestesia;;No;;CTMR
CT OSTEOIZQ;TC Osteoarticular Izquierdo;TCOSTEOIZQ;TC Osteoarticular Izquierdo;;TC CADERA IZQ;TC Cadera Izquierda;;No;;CTMR
CT OSTEOIZQ;TC Osteoarticular Izquierdo;TCOSTEOIZQ;TC Osteoarticular Izquierdo;;TC CODO IZQ;TC Codo Izquierdo;;No;;CTMR
CT OSTEOIZQ;TC Osteoarticular Izquierdo;TCOSTEOIZQ;TC Osteoarticular Izquierdo;;TC DEDOS IZQ;TC Dedos mano izq;;No;;CTMR
CT OSTEOIZQ;TC Osteoarticular Izquierdo;TCOSTEOIZQ;TC Osteoarticular Izquierdo;;TC HOMBRO IZQ;TC Hombro Izquierdo;;No;;CTMR
CT OSTEOIZQ;TC Osteoarticular Izquierdo;TCOSTEOIZQ;TC Osteoarticular Izquierdo;;TC MANO IZQ;TC Mano Izquierda;;No;;CTMR
CT OSTEOIZQ;TC Osteoarticular Izquierdo;TCOSTEOIZQ;TC Osteoarticular Izquierdo;;TC MUSLO IZQ;TC Muslo Izquierdo;;No;;CTMR
CT OSTEOIZQ;TC Osteoarticular Izquierdo;TCOSTEOIZQ;TC Osteoarticular Izquierdo;;TC MU?ECA IZQ;TC Mu?eca Izquierda;;No;;CTMR
CT OSTEOIZQ;TC Osteoarticular Izquierdo;TCOSTEOIZQ;TC Osteoarticular Izquierdo;;TC PIE IZQ;TC Pie Izquierdo;;No;;CTMR
CT OSTEOIZQ;TC Osteoarticular Izquierdo;TCOSTEOIZQ;TC Osteoarticular Izquierdo;;TC PIERNA IZQ;TC Pierna Izquierda;;No;;CTMR
CT OSTEOIZQ;TC Osteoarticular Izquierdo;TCOSTEOIZQ;TC Osteoarticular Izquierdo;;TC RODILLA IZQ;TC Rodilla Izquierda;;No;;CTMR
CT OSTEOIZQ;TC Osteoarticular Izquierdo;TCOSTEOIZQ;TC Osteoarticular Izquierdo;;TC TOBILLO IZQ;TC Tobillo Izquierdo;;No;;CTMR
CT OSTEOIZQ;TC Osteoarticular Izquierdo;TCOSTEOIZQ;TC Osteoarticular Izquierdo;;TCANTEBRAIZQ;TC Antebrazo Izquierdo;;No;;CTMR
CT OSTEOIZQ;TC Osteoarticular Izquierdo;TCOSTEOIZQ;TC Osteoarticular Izquierdo;;TCBRAZOIZQ;TC Brazo Izquierdo;;No;;CTMR
CT OSTEOIZQ;TC Osteoarticular Izquierdo;TCOSTEOIZQ(A);TC Osteoarticular Izquierdo con Anestesia;;TC CADER IZQ(A);TC Cadera Izquierda con Anestesia;;No;;CTMR
CT OSTEOIZQ;TC Osteoarticular Izquierdo;TCOSTEOIZQ(A);TC Osteoarticular Izquierdo con Anestesia;;TC CODO IZQ (A);TC Codo Izquierdo con Anestesia;;No;;CTMR
CT OSTEOIZQ;TC Osteoarticular Izquierdo;TCOSTEOIZQ(A);TC Osteoarticular Izquierdo con Anestesia;;TC DEDOS IZQ (A);TC Dedos mano izq con Anestesia;;No;;CTMR
CT OSTEOIZQ;TC Osteoarticular Izquierdo;TCOSTEOIZQ(A);TC Osteoarticular Izquierdo con Anestesia;;TC HOMBR IZQ(A);TC Hombro Izquierdo con Anestesia;;No;;CTMR
CT OSTEOIZQ;TC Osteoarticular Izquierdo;TCOSTEOIZQ(A);TC Osteoarticular Izquierdo con Anestesia;;TC MANO IZQ (A);TC Mano Izquierda con Anestesia;;No;;CTMR
CT OSTEOIZQ;TC Osteoarticular Izquierdo;TCOSTEOIZQ(A);TC Osteoarticular Izquierdo con Anestesia;;TC MUSLO IZQ (A);TC Muslo Izquierdo con Anestesia;;No;;CTMR
CT OSTEOIZQ;TC Osteoarticular Izquierdo;TCOSTEOIZQ(A);TC Osteoarticular Izquierdo con Anestesia;;TC MU?ECA IZQ(A);TC Mu?eca Izquierda con Anestesia;;No;;CTMR
CT OSTEOIZQ;TC Osteoarticular Izquierdo;TCOSTEOIZQ(A);TC Osteoarticular Izquierdo con Anestesia;;TC PIE IZQ (A);TC Pie Izquierdo con Anestesia;;No;;CTMR
CT OSTEOIZQ;TC Osteoarticular Izquierdo;TCOSTEOIZQ(A);TC Osteoarticular Izquierdo con Anestesia;;TC PIERNA IZQ A);TC Pierna Izquierda con Anestesia;;No;;CTMR
CT OSTEOIZQ;TC Osteoarticular Izquierdo;TCOSTEOIZQ(A);TC Osteoarticular Izquierdo con Anestesia;;TC RODILLAIZQ(A);TC Rodilla Izquierda con Anestesia;;No;;CTMR
CT OSTEOIZQ;TC Osteoarticular Izquierdo;TCOSTEOIZQ(A);TC Osteoarticular Izquierdo con Anestesia;;TC TOBILLOIZQ(A);TC Tobillo Izquierdo con Anestesia;;No;;CTMR
CT OSTEOIZQ;TC Osteoarticular Izquierdo;TCOSTEOIZQ(A);TC Osteoarticular Izquierdo con Anestesia;;TCANTEBRAIZQ (A);TC Antebrazo Izquierdo con Anestesia;;No;;CTMR
CT OSTEOIZQ;TC Osteoarticular Izquierdo;TCOSTEOIZQ(A);TC Osteoarticular Izquierdo con Anestesia;;TCBRAZOIZQ(A);TC Brazo Izquierdo con Anestesia;;No;;CTMR
CT PIELO;TC Pielo;TCPIELOCON;TC Pielo con contrasate;;TCPIELOCON;TC Pielotac con Contraste;;No;;CTMR
CT PIELO;TC Pielo;TCPIELOCON(A);TC Pielo con Contraste con Anestesia;;TCPIELOCON(A);TC Pielotac con Contraste con Anestesia;;No;;CTMR
CT PIELO;TC Pielo;TCPIELOSIN;TC Pielo sin Contraste;;TCPIELOSIN;TC Pielotac sin Contraste;;No;;CTMR
CT PIELO;TC Pielo;TCPIELOSIN(A);TC Pielo sin contraste con Anestesia;;TCPIELOSIN(A);TC Pielo sin Contraste con Anestesia;;No;;CTMR
CT PROCED;TC Procedimientos  Biopsias-Drenajes;ABLACTU;Ablacion de TU con Alcoholizacion;;ABLACTUALCOH;Ablacion Tu con Alcohol;;No;;CTMR
CT PROCED;TC Procedimientos  Biopsias-Drenajes;ABLACTU (A);Ablacion de TU con Alcoh... con Anestesia;;ABLACTUALCOH (A);Ablacion Tu con Alcohol con Anestesia;;No;;CTMR
CT PROCED;TC Procedimientos  Biopsias-Drenajes;BIOPCORETAC;Biposia Core Bajo Tac;;BIOPSIACORE;Biopsia Core bajo Tac;;No;;CTMR
CT PROCED;TC Procedimientos  Biopsias-Drenajes;BIOPCORETAC (A);A) Biopsia Core Bajo Tac  con Anestesia;;BIOPSIACORE (A);Biposia Core bajo Tac con Anestesia;;No;;CTMR
CT PROCED;TC Procedimientos  Biopsias-Drenajes;BIOPOSEA;Biopsia Osea;;BIOPSIAOSEA;Biopsia Osea;;No;;CTMR
CT PROCED;TC Procedimientos  Biopsias-Drenajes;BIOPOSEA (A);Biopsia Osea con Anestesia;;BIOPSIAOSEA (A);Biopsia Osea con Anestesia;;No;;CTMR
CT PROCED;TC Procedimientos  Biopsias-Drenajes;BIOPPERCUT;Biopsia Percutanea;;BIOPSIAPERCUT;Biopsia Percutanea;;No;;CTMR
CT PROCED;TC Procedimientos  Biopsias-Drenajes;BIOPPERCUT (A); Biopsia Percutanea con Anestesia;;BIOPSIAPER(A);Biopsia Percutanea con Anestesia;;No;;CTMR
CT PROCED;TC Procedimientos  Biopsias-Drenajes;BIOPSIMPL; Biopsia Simple;;PUNCSIMPL;Puncion Simple;;No;;CTMR
CT PROCED;TC Procedimientos  Biopsias-Drenajes;BIOPSIMPL (A); Biopsia Simple con Anestesia;;PUNCSIMPL (A);Puncion Simple con Anestesia;;No;;CTMR
CT PROCED;TC Procedimientos  Biopsias-Drenajes;DRENPERCONT;Drenaje Percutaneo Control;;CONTROLDRENAJE;Control Drenaje Percutaneo;;No;;CTMR
CT PROCED;TC Procedimientos  Biopsias-Drenajes;DRENPERCONT(A); Drenaje Percutaneo Control con Anestesia;;CONTROLDREN(A);Control Drenaje Percutaneo con Anestesia;;No;;CTMR
CT PROCED;TC Procedimientos  Biopsias-Drenajes;DRENPERCUT;Drenaje Percutaneo;;DRENAJEPERCUT;Drenaje Percutaneo;;No;;CTMR
CT PROCED;TC Procedimientos  Biopsias-Drenajes;DRENPERCUT (A); Drenaje Percutaneo con Anestesia;;DRENAJEPERCUT(A);Drenaje Percutaneo con Anestesia;;No;;CTMR
CT PROCED;TC Procedimientos  Biopsias-Drenajes;EXTRACTUOSEO;Extraccion Percutanea Tu Osea;;EXTRACCPERCUTTU;Extraccion Percutanea Tu;;No;;CTMR
CT PROCED;TC Procedimientos  Biopsias-Drenajes;EXTRACTUOSEO (A);(A) Extraccion Percutanea Tu Oseo con Anestesia;;EXTRACCPERCUT(A);Extraccion Percutanea TU con Anestesia;;No;;CTMR
CT PROCED;TC Procedimientos  Biopsias-Drenajes;PUNAGFIN; Puncion con Aguja Fina;;PUNCAGFINA;Puncion Aguja Fina;;No;;CTMR
CT PROCED;TC Procedimientos  Biopsias-Drenajes;PUNAGFIN (A); Puncion con Aguja Fina con Anestesia;;PUNCAGFINA (A);Puncion Aguja Fina con Anestesia;;No;;CTMR
CT PROCED;TC Procedimientos  Biopsias-Drenajes;PUNMIELO;Puncion Mielografica;;PUNCMIELOGRAFICA;Puncion Mielografica;;No;;CTMR
CT PROCED;TC Procedimientos  Biopsias-Drenajes;PUNMIELO (A);Puncion Mielografica con Anestesia;;PUNCMIELOGR(A);Puncion Mielografica con Anestesia;;No;;CTMR
CT PROTEVIDENTI;TC Protocolo Evidenti;TCPROTEVIDENTI;TC Protocolo Evidenti;;CT PROTOCOLOEVIDENTI;CT Protcolo Evidenti;;Yes;;CTMR
PET CT;PET CT*CRISTINA*  1073 hasta 17:15 hrs,;ENTREVPET;ENTREVISTA PET CT;;ENTREPETCT;ENTREVISTA PETCT;;No;;CTMR
PET CT;PET CT*CRISTINA*  1073 hasta 17:15 hrs,;PET CT;PET CT CUERPO;;PETCT CUERPO;PET CT de Cuerpo Entero;;No;;CTMR
PET CT;PET CT*CRISTINA*  1073 hasta 17:15 hrs,;PET CT (A);PET CT CUERPO con anestesia;;PET CT (A);PET CT con anestesia;;No;;CTMR
PROTOCOLOINVEST;RM Protocolos de Investigacion;RM INVESCUERPO;RM Investigacion de Cuerpo;;INVMRCUERPO;Investigacion  MR Cuerpo;;No;;CTMR
PROTOCOLOINVEST;RM Protocolos de Investigacion;RM INVESNEURO;RM Investigacion de Neuro;;INVMRNEURO;Investigacion MR Neuro;;No;;CTMR
PROTOCOLOPOLITX;TC Protocolo Politraumatizado;POLITXCUERPO;Protocolo Cuerpo Total Cuerpo ( Torax Abdomen y Pelvis );;POLITXCUERPO;Protocolo Cuerpo Total Cuerpo ( Torax Abdomen y Pelvis );;No;;CTMR
PROTOCOLOPOLITX;TC Protocolo Politraumatizado;POLITXNEURO;Protocolo Cuerpo Total Neuro ( Cerebro y Columna Cervical );;POLITXNEURO;Protocolo Cuerpo Total Neuro ( Cerebro & Cervical );;No;;CTMR
PROTOCOLOVASC;RM Protocolo Vascular;MRANGCESTK;RM Angio Cerebro Stroke;;RM ANGIOCESTK;RM Angio de Cerebro Stroke;;No;;CTMR
PROTOCOLOVASC;RM Protocolo Vascular;MRANGCESTK(A);RM Angio Cerebro Stroke con Anestesia;;RM ANGIOCESTK(A);RM Angio de Cerebro Stroke con Anestesia;;No;;CTMR
PROTOCOLOVASC;RM Protocolo Vascular;MRANGCUESTK;RM Angio Cuello Stroke;;RM ANGIOCUSTK;RM Angio Cuello;;No;;CTMR
PROTOCOLOVASC;RM Protocolo Vascular;MRANGCUSTK(A);RM Angio Cuello Stroke con Anestesia;;RM ANGIOCUSTK(A);RM Angio Cuello con Anestesia;;No;;CTMR
PROTOCOLOVASC;RM Protocolo Vascular;MRDIFUSSTK;RM Difusion Stroke;;RM DIFUSTK;RM Difusion Stroke;;No;;CTMR
PROTOCOLOVASC;RM Protocolo Vascular;MRDIFUSSTK(A);RM Difusion Stroke con Anestesia;;RM DIFUSTK(A);RM Difusion  Stroke con Anestesia;;No;;CTMR
PROTOCOLOVASC;RM Protocolo Vascular;TCANGCERSTK;TC Angio de Cerebro Stroke;;TC ANGIOCERSTK;Angiotac de Cerebro;;No;;CTMR
PROTOCOLOVASC;RM Protocolo Vascular;TCANGCERSTK(A);TC Angio de Cerebro Stroke con Anestesia;;TC ANGICERSTK(A);Angiotac de Cerebro con Anestesia;;No;;CTMR
PROTOCOLOVASC;RM Protocolo Vascular;TCANGCUSTK;TC Angio de Cuello Stroke;;TC ANGIOCUESTK;Angiotac de Cuello;;No;;CTMR
PROTOCOLOVASC;RM Protocolo Vascular;TCANGCUSTK(A);TC Angio de Cuello Stroke con Anestesia;;TC ANGICUSTK(A);Angiotac de Cuello con Anestesia;;No;;CTMR
PROTOCOLOVASC;RM Protocolo Vascular;TCCERSTK;TC Cerebro Stroke;;TC CEREBROSTK;TC Cerebro;;No;;CTMR
PROTOCOLOVASC;RM Protocolo Vascular;TCCERSTK (A);TC Cerebrob Stroke con Anestesia;;TC CEREBROSTK(A);TC Cerebro con Anestesia;;No;;CTMR
RESONANCIA;Resonancia;RMOSTEO;OSTEO ARTICULAR;;RM RODDER;RM de Rodilla derecha;;No;;CTMR
RESONANCIA;Resonancia;RMOSTEO;OSTEO ARTICULAR;;RM RODIZQ;RM de Rodilla izquierda;;No;;CTMR
RESONANCIA;Resonancia;RMOSTEO;OSTEO ARTICULAR;;RM TOBILLDER;RM Tobillo derecho;;No;;CTMR
RESONANCIA;Resonancia;RMOSTEO;OSTEO ARTICULAR;;RM TOBILLIZQ;RM Tobillo izquierdo;;No;;CTMR
RM ANGIOCUERP;RM Angio Cuerpo;RM ANGIOAOEEI;RM Angio Ao y EEII;;RM ANAOEEII;RM Angio de Aorta y Extremidades;;No;;CTMR
RM ANGIOCUERP;RM Angio Cuerpo;RM ANGIOCUERP;RM  Angio Resonancia Cuerpo;;RM ANGHEPAT;RM Arteria Hepatica;;No;;CTMR
RM ANGIOCUERP;RM Angio Cuerpo;RM ANGIOCUERP;RM  Angio Resonancia Cuerpo;;RM ANGIOAOABD;RM Angio de Aorta Abdominal;;No;;CTMR
RM ANGIOCUERP;RM Angio Cuerpo;RM ANGIOCUERP;RM  Angio Resonancia Cuerpo;;RM ANGIOCAR;RM Angio de Cara;;No;;CTMR
RM ANGIOCUERP;RM Angio Cuerpo;RM ANGIOCUERP;RM  Angio Resonancia Cuerpo;;RM ANGIOEXT;RM Angio de Extremidad;;No;;CTMR
RM ANGIOCUERP;RM Angio Cuerpo;RM ANGIOCUERP;RM  Angio Resonancia Cuerpo;;RM ANGIOMESEN;RM Angiomesenterica;;No;;CTMR
RM ANGIOCUERP;RM Angio Cuerpo;RM ANGIOCUERP;RM  Angio Resonancia Cuerpo;;RM ANGIOPEL;RM Angio de Pelvis;;No;;CTMR
RM ANGIOCUERP;RM Angio Cuerpo;RM ANGIOCUERP;RM  Angio Resonancia Cuerpo;;RM ANGIOPORTA;RM Angio de Porta;;No;;CTMR
RM ANGIOCUERP;RM Angio Cuerpo;RM ANGIOCUERP;RM  Angio Resonancia Cuerpo;;RM ANGIOTX;RM Angio de Torax;;No;;CTMR
RM ANGIOCUERP;RM Angio Cuerpo;RM ANGIOCUERP;RM  Angio Resonancia Cuerpo;;RM ANGRENAL;RM Angio de Art. Renales;;No;;CTMR
RM ANGIOCUERP;RM Angio Cuerpo;RM ANGIOCUERP (A);(A) RM Angio Resonancia Cuerpo con Anestesia;;RM ANGHEPAT (A);RM Arteria Hepatica con Anestesia;;No;;CTMR
RM ANGIOCUERP;RM Angio Cuerpo;RM ANGIOCUERP (A);(A) RM Angio Resonancia Cuerpo con Anestesia;;RM ANGIOAOABD(A);RM Angio de Aorta Abdominal con Anestesia;;No;;CTMR
RM ANGIOCUERP;RM Angio Cuerpo;RM ANGIOCUERP (A);(A) RM Angio Resonancia Cuerpo con Anestesia;;RM ANGIOCAR (A);RM Angio de Cara con Anestesia;;No;;CTMR
RM ANGIOCUERP;RM Angio Cuerpo;RM ANGIOCUERP (A);(A) RM Angio Resonancia Cuerpo con Anestesia;;RM ANGIOEXT (A);RM Angio de Extremidad con Anestesia;;No;;CTMR
RM ANGIOCUERP;RM Angio Cuerpo;RM ANGIOCUERP (A);(A) RM Angio Resonancia Cuerpo con Anestesia;;RM ANGIOMESEN(A);RM Angiomesenterica con Anestesia;;No;;CTMR
RM ANGIOCUERP;RM Angio Cuerpo;RM ANGIOCUERP (A);(A) RM Angio Resonancia Cuerpo con Anestesia;;RM ANGIOPEL (A);RM Angio de Pelvis con Anestesia;;No;;CTMR
RM ANGIOCUERP;RM Angio Cuerpo;RM ANGIOCUERP (A);(A) RM Angio Resonancia Cuerpo con Anestesia;;RM ANGIOPORT(A);RM Angio de Porta con Anestesia;;No;;CTMR
RM ANGIOCUERP;RM Angio Cuerpo;RM ANGIOCUERP (A);(A) RM Angio Resonancia Cuerpo con Anestesia;;RM ANGIOTX (A);RM Angio de Torax con Anestesia;;No;;CTMR
RM ANGIOCUERP;RM Angio Cuerpo;RM ANGIOCUERP (A);(A) RM Angio Resonancia Cuerpo con Anestesia;;RM ANGRENAL(A);RM Angio de Art.Renales con Anestesia;;No;;CTMR
RM ANGIOCUERP;RM Angio Cuerpo;RM ANGIOEEII;RM Angio de Extremidades Inferiores;;RM ANEEII;RM Angio de Extremidades Inferiores;;No;;CTMR
RM ANGIOCUERP;RM Angio Cuerpo;RM ANGIOEEII(A);RM Angio de Extremidades inferiores con Anestesia;;RM ANIEEII(A);RM Angio de Extrem. Inf. con Anestesia;;No;;CTMR
RM ANGIONEURO;RM Angio Neuro;RM ANGIOCER;RM Angio Cerebro;;RM ANGIOCER;RM Angio de Cerebro;;No;;CTMR
RM ANGIONEURO;RM Angio Neuro;RM ANGIOCER (A);(A) RM Angio Cerebro con Anestesia;;RM ANGIOCER(A);RM Angio de Cerebro con Anestesia;;No;;CTMR
RM ANGIONEURO;RM Angio Neuro;RM ANGIOCERCU;(A) RM Angio Cerebro y Cuello con Anestesia;;RM ANGIOCECU(A);RM Angio de Cerebro y Cuello con Anestesia;;No;;CTMR
RM ANGIONEURO;RM Angio Neuro;RM ANGIOCERCUELL;RM Angio Cerebro y Cuello;;RM ANGIOCECU;RM Angio de Cerebro y Cuello;;No;;CTMR
RM ANGIONEURO;RM Angio Neuro;RM ANGIOCUELL;RM Angio Cuello;;RM ANGIOCUE;RM Angio de Cuello;;No;;CTMR
RM ANGIONEURO;RM Angio Neuro;RM ANGIOCUELL (A);(A) RM Angio Cuello con Anestesia;;RM ANGIOCUE(A);RM Angio de Cuello con Anestesia;;No;;CTMR
RM ARTRO;RM Artro;MRARTRODER;RM ArtroResonancia  Art.Derecha;;RM ARTROCADD;RM Artro Resonancia Cadera derecha;;No;;CTMR
RM ARTRO;RM Artro;MRARTRODER;RM ArtroResonancia  Art.Derecha;;RM ARTROCODD;MR Artro Resonancia Codo Derecho;;No;;CTMR
RM ARTRO;RM Artro;MRARTRODER;RM ArtroResonancia  Art.Derecha;;RM ARTROHOMD;MR Artro Resonancia Hombro derecho;;No;;CTMR
RM ARTRO;RM Artro;MRARTRODER;RM ArtroResonancia  Art.Derecha;;RM ARTROMU?D;MR Artro Mu?eca derecha;;No;;CTMR
RM ARTRO;RM Artro;MRARTRODER;RM ArtroResonancia  Art.Derecha;;RM ARTRORODD;MR Artro Resonancia Rodilla derecha;;No;;CTMR
RM ARTRO;RM Artro;MRARTRODER;RM ArtroResonancia  Art.Derecha;;RM ARTROTOBD;RM Artro Resonancia Tobillo Derecho;;No;;CTMR
RM ARTRO;RM Artro;MRARTRODER(A);RM ArtroResonancia Art. Derecha con Anestesia;;RM ARTROCADD (A);RM Artro Resonancia Cadera derecha con Anestesia;;No;;CTMR
RM ARTRO;RM Artro;MRARTRODER(A);RM ArtroResonancia Art. Derecha con Anestesia;;RM ARTROCODD (A);RM Artro Resonancia Codo Derecho con Anestesia;;No;;CTMR
RM ARTRO;RM Artro;MRARTRODER(A);RM ArtroResonancia Art. Derecha con Anestesia;;RM ARTROHOMD (A);RM Artro Resonancia Hombro Derecho con Anestesia;;No;;CTMR
RM ARTRO;RM Artro;MRARTRODER(A);RM ArtroResonancia Art. Derecha con Anestesia;;RM ARTROMU?D (A);MR Artro Mu?eca derecha con Anestesia;;No;;CTMR
RM ARTRO;RM Artro;MRARTRODER(A);RM ArtroResonancia Art. Derecha con Anestesia;;RM ARTRORODD (A);RM Artro Resonancia Rodilla derecha con Anestesia;;No;;CTMR
RM ARTRO;RM Artro;MRARTROIZQ;RM ArtroResonancia Art. Izquierda;;RM ARTROCADI;MR Artro Resonancia Cadera izquierda;;No;;CTMR
RM ARTRO;RM Artro;MRARTROIZQ;RM ArtroResonancia Art. Izquierda;;RM ARTROCODI;MR Artro Resonancia Codo Izquierdo;;No;;CTMR
RM ARTRO;RM Artro;MRARTROIZQ;RM ArtroResonancia Art. Izquierda;;RM ARTROHOMI;MR Artro Resonancia Hombro Izquierdo;;No;;CTMR
RM ARTRO;RM Artro;MRARTROIZQ;RM ArtroResonancia Art. Izquierda;;RM ARTROMU?I;MR Artro Mu?eca izquierda;;No;;CTMR
RM ARTRO;RM Artro;MRARTROIZQ;RM ArtroResonancia Art. Izquierda;;RM ARTRORODI;MR Artro Resonancia Rodilla izquierda;;No;;CTMR
RM ARTRO;RM Artro;MRARTROIZQ;RM ArtroResonancia Art. Izquierda;;RM ARTROTOBI;RM Artro Resonancia Tobillo Izquierdo;;No;;CTMR
RM ARTRO;RM Artro;MRARTROIZQ (A); RM ArtroResonancia Art Izquierda con Anestesia;;RM ARTROCADI (A);RM Artro Resonancia Cadera izquierda con Anestesia;;No;;CTMR
RM ARTRO;RM Artro;MRARTROIZQ (A); RM ArtroResonancia Art Izquierda con Anestesia;;RM ARTROCODI (A);RM Artro Resonancia Codo Izquierdo con Anestesia;;No;;CTMR
RM ARTRO;RM Artro;MRARTROIZQ (A); RM ArtroResonancia Art Izquierda con Anestesia;;RM ARTROHOMI (A);RM Artro Resonancia Hombro Izquierdo con Anestesia;;No;;CTMR
RM ARTRO;RM Artro;MRARTROIZQ (A); RM ArtroResonancia Art Izquierda con Anestesia;;RM ARTROMU?I (A);MR Artro Mu?eca izquierda con Anestesia;;No;;CTMR
RM ARTRO;RM Artro;MRARTROIZQ (A); RM ArtroResonancia Art Izquierda con Anestesia;;RM ARTRORODI (A);RM Artro Resonancia Rodilla Izquierda con Anestesia;;No;;CTMR
RM ATM;RM Articulacion Temporo Mandibular;RM ATM;RM Art.Temporo Maxilar;;RM ATM;RM Art. Temporo Mandibular;;No;;CTMR
RM ATM;RM Articulacion Temporo Mandibular;RM ATM (A);RM ATM con Anestesia;;RM ATM (A);RM Art. Temporo Mandibular con Anestesia;;No;;CTMR
RM CARDIO;RM Cardiaca;RM CORAZON;RM Corazon;;RM CORAZON;RM de Corazon;;No;;CTMR
RM CARDIO;RM Cardiaca;RM CORAZON;(A) RM Corazon  con  Anestesia;;RM CORAZON (A);RM de Corazon con Anestesia;;No;;CTMR
RM COMPLE;RM Complemento;RMCOMPLCUERP;RM Secuencia complemento Cuerpo;;RM COMPLCUERP;RM Secuencia Complementaria cuerpo;;No;;CTMR
RM COMPLE;RM Complemento;RMCOMPLCUERP (A);(A) RM Secuencia Complemento con Anestesia;;RM COMPLCUERP(A);RM Secuencia Complementaria cuerpo con Anestesi;;No;;CTMR
RM COMPLE;RM Complemento;RMCOMPLNEUR;RM Secuencia Complemento Neuro;;RM COMPLNEUR;RM Secuencia Complementaria Neuro;;No;;CTMR
RM COMPLE;RM Complemento;RMCOMPLNEUR (A);(A) RM Secuencia complemento con Anestesia;;RM COMPLNEUR(A);RM Secuencia Complementaria Neuro con Anestesia;;No;;CTMR
RM CUERPO;RM Cuerpo;MR PROT PEP;RM Protocolo PEP;;RM PROT PEP;RM Protocolo para Pelviespondiloartropatia;;No;;CTMR
RM CUERPO;RM Cuerpo;MR PROT PEP (A);RM Protocolo PEP con Anestesia;;RM PROT PEP (A);RM Protocolo para Pelviespondiloartropatia con Anestesia;;No;;CTMR
RM CUERPO;RM Cuerpo;MRCUELL;RM Cuello;;RM CUELLO;RM de Cuello;;No;;CTMR
RM CUERPO;RM Cuerpo;MRCUELL (A);RM Cuello con Anestesia;;RM CUELLO (A);RM de Cuello con Anestesia;;No;;CTMR
RM CUERPO;RM Cuerpo;MRCUERPOTOT;MR Cuerpo Total;;MRCUERPOTOT;MR Cuerpo Total (Sreening);;No;;CTMR
RM CUERPO;RM Cuerpo;MRCUERPOTOT(A); MR Cuerpo Total con Anestesia;;MR CUERPO TOT(A);MR Cuerpo Total con Anestesia;;No;;CTMR
RM CUERPO;RM Cuerpo;MRDEFECO;Defecografia por RM;;RM DEFECO;Defecografia por Resonancia Magnetica;;No;;CTMR
RM CUERPO;RM Cuerpo;MRENTEROCLI;RM Enteroclisis;;RM ENTEROCLI;RM Enteroclisis;;No;;CTMR
RM CUERPO;RM Cuerpo;MRLARINGE;RM de Laringe;;RM LARINGE;RM de Laringe;;No;;CTMR
RM CUERPO;RM Cuerpo;MRLARINGE(A);RM de Laringe con Anestesia;;RM LARINGE (A);RM de Laringe con Anestesia;;No;;CTMR
RM CUERPO;RM Cuerpo;MRPELV;RM Pelvis;;RM PELVPB;RM de Pelvis Partes Blandas;;No;;CTMR
RM CUERPO;RM Cuerpo;MRPELV;RM Pelvis;;RM PERINE;RM de Perine;;No;;CTMR
RM CUERPO;RM Cuerpo;MRPELV;RM Pelvis;;RM UTERYANX;RM de Utero y Anexos;;No;;CTMR
RM CUERPO;RM Cuerpo;MRPELV;RM Pelvis;;RM VEJIGAURE;RM de Vejiga,Uretra;;No;;CTMR
RM CUERPO;RM Cuerpo;MRPELV (A);RM Pelvis con Anestesia;;RM PELVPB (A);RM de Pelvis Partes Blandas con Anestesia;;No;;CTMR
