324048;CONO LEEP;2;PABELLONES;28;GINECOLOGIA - OBSTETRICIA;0;0;;0
324051;HISTEROSCOPIA DIAGN. O TERAPEUTICA;2;PABELLONES;28;GINECOLOGIA - OBSTETRICIA;2001005;0;;0
324056;CA. DE VAGINA EXTIRPACION;2;PABELLONES;28;GINECOLOGIA - OBSTETRICIA;0;0;;0
324058;HISTERECT. TOTAL + INCONTIN.URINARIA;2;PABELLONES;28;GINECOLOGIA - OBSTETRICIA;2003016;0;;0
324080;TRANSFUSION INTRAUTERINA   3/4 HORA;2;PABELLONES;28;GINECOLOGIA - OBSTETRICIA;0;0;;0
324081;TRANSFUSION INTRAUTERINA 1     HORA;2;PABELLONES;28;GINECOLOGIA - OBSTETRICIA;0;0;;0
324082;TRANSFUSION INTRAUTERINA 1 1/2 HORA;2;PABELLONES;28;GINECOLOGIA - OBSTETRICIA;0;0;;0
324083;HISTERECTOMÍA POR VÍA VAGINAL;2;PABELLONES;28;GINECOLOGIA - OBSTETRICIA;2003014;0;;0
324084;PARTO ESPONTANEO C/S FORCEPS;2;PABELLONES;28;GINECOLOGIA - OBSTETRICIA;2004003;0;;0
324086;SALA ATENCION INTEGRAL PARTO;2;PABELLONES;28;GINECOLOGIA - OBSTETRICIA;2004003;0;;0
324090;ESTERILIDAD TUBARIA C/MICROCIRUGIA;2;PABELLONES;28;GINECOLOGIA - OBSTETRICIA;2003006;0;;0
324092;COLOCACION O EXTRACCION D.I.U.;2;PABELLONES;28;GINECOLOGIA - OBSTETRICIA;2001015;0;;0
324095;BARTOLINITIS, VACIAMIENTO Y DRENAJE ;2;PABELLONES;28;GINECOLOGIA - OBSTETRICIA;2003026;0;;0
324097;** RETIRO DE CERCLAJE;2;PABELLONES;28;GINECOLOGIA - OBSTETRICIA;0;0;;0
324100;AMNIOSCOPIA CON ESCALPE FETAL;2;PABELLONES;28;GINECOLOGIA - OBSTETRICIA;2001001;0;;0
324101;CULDOSCOPIA;2;PABELLONES;28;GINECOLOGIA - OBSTETRICIA;0;0;;0
324102;INCONT.URIN.ESFUERZO.TR.QUIR.V/VAGIN;2;PABELLONES;28;GINECOLOGIA - OBSTETRICIA;2003022;0;;0
324103;INYECC.INTRAAMN.P/INTERRUP.EMBARAZO;2;PABELLONES;28;GINECOLOGIA - OBSTETRICIA;2001006;0;;0
324104;RASP. UTERINO POR RESTOS DE ABORTO;2;PABELLONES;28;GINECOLOGIA - OBSTETRICIA;2004002;0;;0
324105;BRAQUITERAPIA;2;PABELLONES;28;GINECOLOGIA - OBSTETRICIA;0;0;;0
324106;PROLAP C/REP.INCONT.URI V/EXTRAV-COMB;2;PABELLONES;29;UROLOGIA - RINON;2003023;0;;0
324107;* PROLAP C/REP.INCONT.URI V/EXTRAV-COMB;2;PABELLONES;29;UROLOGIA - RINON;2003023;0;;0
325001;LUMBOTOMIA EXPLORADORA C/S BIOPSIA;2;PABELLONES;29;UROLOGIA - RINON;1902008;0;;0
325003;AUTO O HETEROTRANSPLANTE;2;PABELLONES;29;UROLOGIA - RINON;1902003;0;;0
325004;* NEFRECT. PARCIAL Y/O CIR. TRAUM. RENAL;2;PABELLONES;29;UROLOGIA - RINON;1902009;0;;0
325005;NEFRECT. PARCIAL Y/O CIR. TRAUM. RENAL;2;PABELLONES;29;UROLOGIA - RINON;1902009;0;;0
325006;NEFROST.NEFROPEX.NEFROT.LITIAS-BIOP;2;PABELLONES;29;UROLOGIA - RINON;1902012;0;;0
325008;NEFRECTOMIA TOTAL;2;PABELLONES;29;UROLOGIA - RINON;1902011;0;;0
325009;LITIASIS RENAL. TRAT.QUIR.PERCUTANEO;2;PABELLONES;30;SUPRARRENAL;1902005;0;;0
325010;SUPRARRENALECTOMÍA UNILATERAL;2;PABELLONES;31;URETER;1902015;0;;0
325012;ANASTOMOSIS DE LOS URETERES;2;PABELLONES;31;URETER;1902016;0;;0
325013;FISTULA URETERO-VAGINAL,CORRRECION;2;PABELLONES;31;URETER;1902017;0;;0
325014;* URETEROPLASTIA CON DEFLUX ;2;PABELLONES;31;URETER;1902022;0;;0
325015;NEOIMPLANTE URETERO-VESICAL;2;PABELLONES;31;URETER;1902022;0;;0
325016;URETEROLITOTOMIA ABIERTA;2;PABELLONES;31;URETER;1902020;0;;0
325017;URETEROPLASTIAS, PROC. COMPLETO;2;PABELLONES;31;URETER;1902022;0;;0
325018;URETEROST.BILAT: VESICAL/CUTAN/INTEST;2;PABELLONES;31;URETER;1902024;0;;0
325020;URETERORRAFIA O URETEROLISIS C/U;2;PABELLONES;32;VEJIGA;1902023;0;;0
325021;CISTECT.PARCIAL Y/O TRAT. DIVERT. VESIC;2;PABELLONES;32;VEJIGA;1902027;0;;0
325022;CISTECTOMIA RADICAL PROC.COMPLETO;2;PABELLONES;32;VEJIGA;1902028;0;;0
325023;* CISTECTOMIA RADICAL PROC.COMPLETO;2;PABELLONES;32;VEJIGA;1902028;0;;0
325024;CISTOSC.Y/O URETROCISTOSC Y/0 URETROS;2;PABELLONES;32;VEJIGA;1901003;0;;0
325025;CISTOST.C/S EXTRAC.CPO. EXTR/CALCULO;2;PABELLONES;32;VEJIGA;1902031;0;;0
325029;OP.DE BRICKER C/CISTECT.TOTAL(C/TIE;2;PABELLONES;32;VEJIGA;1902036;0;;0
325030;RESERVOR. CONTINENTE INTEST.EXT/INT;2;PABELLONES;32;VEJIGA;1902038;0;;0
325031;HIPOSPADIA PROXIMAL.TRAT.QUIR. 1 TPO.;2;PABELLONES;32;VEJIGA;1902044;0;;0
325033;FISTULA VESICO-CUT/VAGINAL/INTESTINAL;2;PABELLONES;32;VEJIGA;1902033;0;;0
325034;CISTOPLASTIA;2;PABELLONES;32;VEJIGA;1902029;0;;0
325035;CISTORRAFIA, PROC. COMPLETO;2;PABELLONES;32;VEJIGA;1902030;0;;0
325036;DIVERTICULECT V/VAG,PERIN,PENOESCR.;2;PABELLONES;33;PROSTATA;1902040;0;;0
325037;ADENOMA PROSTATICO: RESEC. QUIRURG;2;PABELLONES;33;PROSTATA;1902056;0;;0
325038;ADENOMA O CA PROSTATA. RESEC.ENDOSC;2;PABELLONES;33;PROSTATA;1902055;0;;0
325040;TU MALIGNOS PROST/VES. SEM. T.QX. RAD;2;PABELLONES;33;PROSTATA;1902057;0;;0
325041;VACIAM.ABSCESO PROSTATICO       (S);2;PABELLONES;34;URETRA;1902054;0;;0
325043;ELECTROCOAGUL. POLIPO MEATO URETRAL;2;PABELLONES;34;URETRA;1902048;0;;0
325044;MEATOTOMIA QUIR.C/S RESEC.POLIP/CAR;2;PABELLONES;34;URETRA;1902047;0;;0
325045;OP.FLEGMON URINOSO              (S);2;PABELLONES;34;URETRA;1902041;0;;0
325046;OP. INCONTINENCIA URINARIA;2;PABELLONES;34;URETRA;1902045;0;;0
325047;MEATOTOMIA MUJER;2;PABELLONES;34;URETRA;1902046;0;;0
325048;URETROTOMÍA EXTERNA (PROC. AUT.);2;PABELLONES;34;URETRA;1902052;0;;0
325049;EXTROFIA VESICAL, PROC.COMPLETO;2;PABELLONES;34;URETRA;1902032;0;;0
325050;URETRESTOMIA C/S CISTOSTOMIA;2;PABELLONES;34;URETRA;1902049;0;;0
325051;HIPOSPADIA DISTAL O URETROPLASTIA C/T;2;PABELLONES;34;URETRA;1902043;0;;0
325052;OP.GLANDULAS DE COWPER;2;PABELLONES;34;URETRA;1902042;0;;0
325053;URETRORRAFIA;2;PABELLONES;35;PENE;1902050;0;;0
325054;AMPUTACION PARCIAL DE PENE;2;PABELLONES;35;PENE;1902078;0;;0
325055;AMPUTACION TOTAL DE PENE;2;PABELLONES;35;PENE;1902079;0;;0
325056;BIOPSIA PENE;2;PABELLONES;35;PENE;1902080;0;;0
325057;CIRCUNSCISION;2;PABELLONES;35;PENE;1902082;0;;0
325058;CAVERNOST.Y/O CAVERNO-ESPONGIOSTOMI;2;PABELLONES;35;PENE;1902081;0;;0
325060;EPISPADIA TRATAMIENTO QUIRURGICO;2;PABELLONES;35;PENE;1902077;0;;0
325061;MEATOTOMIA HOMBRE Y/O SECCION FRENI;2;PABELLONES;35;PENE;1902084;0;;0
325062;LESION CUERPO CAVERNOSO,TRAT.QUIR.;2;PABELLONES;35;PENE;1902083;0;;0
325063;PLASTIA PENE,PROC.COMPLETO.;2;PABELLONES;36;TESTICULOS;1902085;0;;0
325066;HEMATOCELE Y/O HIDROCELE. TRAT. QUIR;2;PABELLONES;36;TESTICULOS;1902064;0;;0
325068;PLASTIA DEL ESCROTO;2;PABELLONES;36;TESTICULOS;1902062;0;;0
325069;QUISTES DEL CORDON Y/O EPIDIDIMO.EXT.;2;PABELLONES;36;TESTICULOS;1902073;0;;0
325070;BIOPS.QUIR. TESTICULAR. UNI O BILATERAL;2;PABELLONES;36;TESTICULOS;1902059;0;;0
325071;DESC. TESTICULO ABDOMINAL C/S HERNIO;2;PABELLONES;36;TESTICULOS;1902060;0;;0
325072;DESCENSO TESTICULO INGUINAL C/S HERN;2;PABELLONES;36;TESTICULOS;1902061;0;;0
325074;HIDATIDECTOMIA UNILAT. C/S EVERS. VAG.;2;PABELLONES;36;TESTICULOS;1902063;0;;0
325075;ORQUIDECTOMÍA UN LADO;2;PABELLONES;36;TESTICULOS;1902065;0;;0
325076;ORQUIDOPEXIA UN LADO;2;PABELLONES;36;TESTICULOS;1902066;0;;0
325077;ORQUIDECT. AMPLIADA S/VAC. GANGL L-A;2;PABELLONES;36;TESTICULOS;1902068;0;;0
325078;ORQUIDECT. AMPLIADA C/VAC.GANGL L-A;2;PABELLONES;37;EPIDIDIMO;1902069;0;;0
325081;EPIDIDIMECT.PARCIAL O TOTAL. UN LADO;2;PABELLONES;37;EPIDIDIMO;1902071;0;;0
325082;PLASTIA EPIDIDIMO-DEFERENTE;2;PABELLONES;38;DEFERENTES Y FUNICULO;1902072;0;;0
325083;ANASTOMOSIS DE LOS DEFERENTES;2;PABELLONES;38;DEFERENTES Y FUNICULO;1902070;0;;0
325084;VARICOCELE UNILATERAL, TRAT. QUIR.;2;PABELLONES;38;DEFERENTES Y FUNICULO;1902075;0;;0
325085;VASECTOMIA BILATERAL (PROC. AUT);2;PABELLONES;39;VESICULAS SEMINALES;1902076;0;;0
325087;VESICULOST.DIAGNOST.Y TERAPEUTICA;2;PABELLONES;40;UROLOGIA;1902058;0;;0
325100;CISTOSC.C/SONDEO 1 O AMBOS URETERES;2;PABELLONES;40;UROLOGIA;1901002;0;;0
325105;URETEROPIELOGR.ASC.P/CAT.UNI/BILATE;2;PABELLONES;40;UROLOGIA;1901015;0;;0
325109;BIOPSIA PROSTATA P/PUNCION;2;PABELLONES;40;UROLOGIA;1901005;0;;0
325111;DILAT.URETRAL. ANTERIOR/POSTERIOR(*);2;PABELLONES;40;UROLOGIA;1901018;0;;0
325116;BIOPSIA RENAL TRANSPARIETAL;2;PABELLONES;40;UROLOGIA;1901006;0;;0
325119;LITOTRIPSIA PERCUTANEA;2;PABELLONES;40;UROLOGIA;1902005;0;;0
325130;PIELOTOMIA, PIELOSTOMIA Y/O PIELOPLAS;2;PABELLONES;40;UROLOGIA;1902013;0;;0
325139;SUPRARRENALECTOMIA BILATERAL;2;PABELLONES;40;UROLOGIA;1902014;0;;0
325140;LITOTRIP.EXTRACORP.(ONDA DE CHOQUE);2;PABELLONES;40;UROLOGIA;1902090;0;;0
325141;NEFRECTOMIA TOTAL;2;PABELLONES;40;UROLOGIA;1902011;0;;0
325143;NEFRECTOMIA RAD.AMPLIAD.INCL.GANGL;2;PABELLONES;40;UROLOGIA;1902010;0;;0
325145;URETERONEFROSCOPIA;2;PABELLONES;40;UROLOGIA;1901004;0;;0
325146;VAC. VESICAL P/PUNC. HIPOG./CISTOS P/P;2;PABELLONES;40;UROLOGIA;1901021;0;;0
325147;COLOCACION O RETIRO DE PIGTAIL;2;PABELLONES;40;UROLOGIA;0;0;;0
325148;LITIASIS RENAL TR.QUI.P/NEFROT.ANAT;2;PABELLONES;40;UROLOGIA;1902006;0;;0
325149;CIRUG.DE BANCO,AUTOTRASPLANTE RENAL;2;PABELLONES;40;UROLOGIA;1902004;0;;0
325150;URETEROST.UNILAT: VESICAL/CUT/INTEST;2;PABELLONES;40;UROLOGIA;1902025;0;;0
325151;NEFROURETERECTOMÍA;2;PABELLONES;40;UROLOGIA;1902018;0;;0
325152;RESECCiON ENDOSCOPICA TU VESICAL;2;PABELLONES;40;UROLOGIA;1902037;0;;0
325153;LIGADURA ARTERIAS HIPOGASTRICAS;2;PABELLONES;40;UROLOGIA;1902035;0;;0
325154;URETROSTOMIA;2;PABELLONES;40;UROLOGIA;1902051;0;;0
325155;* URETEROST.UNILAT: VESICAL/CUT/INTEST;2;PABELLONES;40;UROLOGIA;1902025;0;;0
325156;HIDATIDECT.BILAT.C/S EVERSION VAGIN;2;PABELLONES;40;UROLOGIA;1902063;0;;0
325162;TORSION DEL CORDON, TR.QUIR.;2;PABELLONES;40;UROLOGIA;1902074;0;;0
325165;ABSC.PERINEFRITICO, VACIAMIENTO;2;PABELLONES;40;UROLOGIA;1902001;0;;0
325171;URETERECTOMÍA;2;PABELLONES;40;UROLOGIA;1902019;0;;0
325173;URETROTOMIA INT.Y/O URETROLITOTOMIA;2;PABELLONES;40;UROLOGIA;1902053;0;;0
325175;URETEROLITOT.END.C/S URETEROSC.C/LITO;2;PABELLONES;40;UROLOGIA;1902021;0;;0
325201;LESIONES DE CUELLO VESICAL, TRAT.QUIR.;2;PABELLONES;40;UROLOGIA;1902034;0;;0
325372;PRÓTESIS TESTICULAR, (PROC. AUT.);2;PABELLONES;41;OFTALMOLOGIA;1902067;0;;0
326001;ABSC.GL.LAGRIMAL/SACO LAGR.SACO PAL;2;PABELLONES;41;OFTALMOLOGIA;1202004;0;;0
326002;ORBITA: ABSCESO, TRAT. QUIR.;2;PABELLONES;41;OFTALMOLOGIA;1202029;0;;0
326003;COLOBOMA PLASTIA DE;2;PABELLONES;41;OFTALMOLOGIA;1202017;0;;0
326004;BLEFARORRAFIA C/BLEFAROTOMIA POST.;2;PABELLONES;41;OFTALMOLOGIA;1202014;0;;0
326006;CANTOPLASTIA;2;PABELLONES;41;OFTALMOLOGIA;1202015;0;;0
326007;IRIS Y/O CUERPO CILIAR TUMOS TRAT.Q;2;PABELLONES;41;OFTALMOLOGIA;1202054;0;;0
326008;CIRUGIA REFRACTIVA;2;PABELLONES;41;OFTALMOLOGIA;1202041;0;;0
326009;GLAUCOMA: TRAT.QUIR. CUALQ. TECNICA;2;PABELLONES;41;OFTALMOLOGIA;1202045;0;;0
326010;CORRECC.CAVIDAD ANOFTALMICA;2;PABELLONES;41;OFTALMOLOGIA;1202030;0;;0
326012;CUERPO EXTRAÑO CORNEA Y/O ESCLEROTICA ;2;PABELLONES;41;OFTALMOLOGIA;1202044;0;;0
326013;CRIOTERAPIA Y RECESIÓN CONJUNTIVAL;2;PABELLONES;41;OFTALMOLOGIA;1202042;0;;0
326014;DACRIOCISTORRINOSTOMÍA;2;PABELLONES;41;OFTALMOLOGIA;1202005;0;;0
326015;SACO Y/O GLADULA LAGRIMAL EXTIRPACI;2;PABELLONES;41;OFTALMOLOGIA;1202006;0;;0
326016;CHALAZION/TU.BENIGNO. 1 O MAS. 1 OJO.;2;PABELLONES;41;OFTALMOLOGIA;1202016;0;;0
326017;DESPREND.RETINA:CIRUGIA CONVENCIONA;2;PABELLONES;41;OFTALMOLOGIA;1202056;0;;0
326018;DIATERMOCOAGULAC.PUNTOS LAGRIMALES;2;PABELLONES;41;OFTALMOLOGIA;1201040;0;;0
326020;ENUCLEACION O IMPLANTE DE PROTES/OC;2;PABELLONES;41;OFTALMOLOGIA;1202036;0;;0
326021;ENUCLEACIÓN CON IMPLANTE;2;PABELLONES;41;OFTALMOLOGIA;1202037;0;;0
326022;EPICANTO, PLASTIA DE;2;PABELLONES;41;OFTALMOLOGIA;1202020;0;;0
326023;ESTRABISMO, CIRUGIA.UNO O AMBOS OJOS;2;PABELLONES;41;OFTALMOLOGIA;1202038;0;;0
326024;BLEFAROCHALASIS, PLASTIA DE;2;PABELLONES;41;OFTALMOLOGIA;1202012;0;;0
326025;FACOERESIS EXTRACAPSULAR;2;PABELLONES;41;OFTALMOLOGIA;1202064;0;;0
326026;FOTO/CRIOCOAGUL.DESGARROS S/DESPR.R;2;PABELLONES;41;OFTALMOLOGIA;1202055;0;;0
326027;HERIDA DEHISCENCIA CONJUNTIVA ;2;PABELLONES;41;OFTALMOLOGIA;1202025;0;;0
326028;HDA.PENETR.CORNEAL/CORNEO-ESCLERAL;2;PABELLONES;41;OFTALMOLOGIA;1202046;0;;0
326029;REHABILITACION SUP. OCULAR (C/INJERTO);2;PABELLONES;41;OFTALMOLOGIA;1202051;0;;0
326030;IRIDECTOMIA PERIFERICA Y/U OPTICA;2;PABELLONES;41;OFTALMOLOGIA;1202053;0;;0
326031;ASPIRACION ESFERULAS C/S CAPSULOTOM;2;PABELLONES;41;OFTALMOLOGIA;1202066;0;;0
326032;INYECCION AIRE EN VITREO;2;PABELLONES;41;OFTALMOLOGIA;1202055;0;;0
326033;INYECCION RETROBULBAR;2;PABELLONES;41;OFTALMOLOGIA;1201038;0;;0
326034;RECUBRIMIENTO CONJUNTIVAL           ;2;PABELLONES;41;OFTALMOLOGIA;0;0;;0
326035;MICROCIR.GLAUCOMA INCL.GONIOTOMIA;2;PABELLONES;41;OFTALMOLOGIA;1202045;0;;0
326036;ORBITOTOMÍA LATERAL DESCOMPRESIVA;2;PABELLONES;41;OFTALMOLOGIA;1202034;0;;0
326038;PTERIGION Y/0 PSEUDOPTERIGION. EXTIRP.;2;PABELLONES;41;OFTALMOLOGIA;1202026;0;;0
326039;PÁRPADO: PTOSIS, TRAT. QUIR.;2;PABELLONES;41;OFTALMOLOGIA;1202021;0;;0
326041;QUERATOPROTESIS;2;PABELLONES;41;OFTALMOLOGIA;1202049;0;;0
326042;CONJUNTIVA: TUMOR BENIGNO, EXTIRP. DE;2;PABELLONES;41;OFTALMOLOGIA;1202028;0;;0
326044;TUMOR DE GLANDULA LAGRIMAL.TRAT.QUI;2;PABELLONES;41;OFTALMOLOGIA;1202007;0;;0
326045;RECONSTUCION VIA LAGRIMAL EN AUSENC;2;PABELLONES;41;OFTALMOLOGIA;1202008;0;;0
326046;PÁRPADO, CEJA: TU. MALIGNO, TRAT. QUIR. COMPLETO;2;PABELLONES;41;OFTALMOLOGIA;1202023;0;;0
326047;RECONSTRUCCIÓN DE PISO ORBITARIO.;2;PABELLONES;41;OFTALMOLOGIA;1202072;0;;0
326048;CORRECCION DE CAVIDAD ANOFTALMICA T;2;PABELLONES;41;OFTALMOLOGIA;1202030;0;;0
326049;CORNEO Y/O ESCLEROTICA SINEQUIOTOMI;2;PABELLONES;41;OFTALMOLOGIA;1202070;0;;0
326050;SIMBLEFARON, RESEC. ADHER. Y PLASTIA;2;PABELLONES;41;OFTALMOLOGIA;1202027;0;;0
326052;ORBITA: LESION TRAUMATICA. SUTURA ;2;PABELLONES;41;OFTALMOLOGIA;1202040;0;;0
326053;VASCULOPAT.RETINAL (EXCEPTO R.PROL);2;PABELLONES;41;OFTALMOLOGIA;1202059;0;;0
326054;RETINOPLASTIA PROLIFERATIVA (DIABET;2;PABELLONES;41;OFTALMOLOGIA;1202057;0;;0
326055;TU.CONJUNTIVAL (EXTIRPACION);2;PABELLONES;41;OFTALMOLOGIA;1202028;0;;0
326056;TU.MALIG.DE SACO O GL.LAGRIM.(EXTIR;2;PABELLONES;41;OFTALMOLOGIA;1202009;0;;0
326057;QUERATOPLASTIA.INJERTO LAM. O PENETR.;2;PABELLONES;41;OFTALMOLOGIA;1202048;0;;0
326058;XANTELASMA (UNILATERAL) EXTIRPACION;2;PABELLONES;41;OFTALMOLOGIA;1202024;0;;0
326062;VITRECT.C/RETINOT. C/S INY/GAS O SILICON;2;PABELLONES;41;OFTALMOLOGIA;1202060;0;;0
326063;VITRECTOMIA C/INYECCION GAS O SILICON;2;PABELLONES;41;OFTALMOLOGIA;1202061;0;;0
326064;VITRECTOMIA C/UTILIZAC.DE VITRIOFAG;2;PABELLONES;41;OFTALMOLOGIA;1202062;0;;0
326065;RETINOPEXIA NEUMATICA C/CRIO COAGUL;2;PABELLONES;41;OFTALMOLOGIA;1202075;0;;0
326066;BIOPSIA GLOBO OCULAR;2;PABELLONES;41;OFTALMOLOGIA;1202035;0;;0
326067;BIOPSIA PARPADO Y ANEXOS;2;PABELLONES;41;OFTALMOLOGIA;1202011;0;;0
326068;GLAUCOMA CICLODIATERM/CICLOCRIOTER;2;PABELLONES;41;OFTALMOLOGIA;1201037;0;;0
326070;TU.DIAT/CRIO/FOT-COROID/CAM.POST/RET;2;PABELLONES;41;OFTALMOLOGIA;1202058;0;;0
326071;EXANTERACION OCULAR(PROC.AUTONOMO);2;PABELLONES;41;OFTALMOLOGIA;1202039;0;;0
326072;EXANTERACION ORBITARIA O TU.ORBITARIO;2;PABELLONES;41;OFTALMOLOGIA;1202032;0;;0
326073;ORBITOTOMÍA ANTERIOR;2;PABELLONES;41;OFTALMOLOGIA;1202033;0;;0
326074;ENTROPIÓN, PLASTIA DE;2;PABELLONES;41;OFTALMOLOGIA;1202019;0;;0
326075;ABSC.PARPADO SUP/INF(VACI.DREN.)(S);2;PABELLONES;41;OFTALMOLOGIA;1202010;0;;0
326076;BLEFAROFIMOSIS, PLASTIA DE;2;PABELLONES;41;OFTALMOLOGIA;1202013;0;;0
326077;PUNTOS LAGRIMALES, PLASTIA DE;2;PABELLONES;41;OFTALMOLOGIA;1202002;0;;0
326078;TRABECULOPLASTÍA O IRIDOPLASTÍA;2;PABELLONES;41;OFTALMOLOGIA;1202069;0;;0
326079;PESTANAS,EXTIRP.P/ELECTROCOAGULACIO;2;PABELLONES;41;OFTALMOLOGIA;1201039;0;;0
326080;FOTOCOAGULACION DE IRIS;2;PABELLONES;41;OFTALMOLOGIA;1202068;0;;0
326081;CRIOCOAG.CONJ/CORN/PALP.NINO;2;PABELLONES;41;OFTALMOLOGIA;1201036;0;;0
326082;CRIOCOAG.CONJ/CORN/PALP.ADULTO;2;PABELLONES;41;OFTALMOLOGIA;1201035;0;;0
326083;QUISTE DERMOIDE COLA DE LA CEJA. RES.;2;PABELLONES;41;OFTALMOLOGIA;1202022;0;;0
326084;IMPLANTE SECUNDARIO DE LENTE INTRAOC;2;PABELLONES;41;OFTALMOLOGIA;1202065;0;;0
326085;FACOERESIS INTRACAPSULAR ;2;PABELLONES;41;OFTALMOLOGIA;1202063;0;;0
326086;QUERATECTOMÍA LAMINAR;2;PABELLONES;41;OFTALMOLOGIA;1202047;0;;0
326087;CUERPO EXTRAÑO ORBITARIO (C/ORBITOT;2;PABELLONES;41;OFTALMOLOGIA;1202031;0;;0
326088;ECTROPIÓN, PLASTIA DE;2;PABELLONES;41;OFTALMOLOGIA;1202018;0;;0
326089;INTUBACION VIA LAGRIMAL;2;PABELLONES;41;OFTALMOLOGIA;1202001;0;;0
326090;CATETERISMO VIA LAGRIMAL LACTANTES;2;PABELLONES;41;OFTALMOLOGIA;1201032;0;;0
326091;CATETERISMO VIA LAGRIMAL ADULTO;2;PABELLONES;41;OFTALMOLOGIA;1201031;0;;0
326092;RECONSTITUCIÓN DE CANALÍCULOS;2;PABELLONES;41;OFTALMOLOGIA;1202003;0;;0
326093;PARPADO PTOSIS TRATAMIENTO QUIRURGI;2;PABELLONES;41;OFTALMOLOGIA;1202021;0;;0
326094;CORNEA Y/O ESCLEROTICA CUERPO EXTRA;2;PABELLONES;41;OFTALMOLOGIA;1202044;0;;0
326095;CATETERISMO VIA LAGRIMAL NIÑO;2;PABELLONES;41;OFTALMOLOGIA;1201033;0;;0
326096;HERNIA DEL IRIS Y/O FISTULAS. REPARAC.;2;PABELLONES;41;OFTALMOLOGIA;1202074;0;;0
326099;HDA. O DEHISCENCIA SUTURA PARPADO;2;PABELLONES;41;OFTALMOLOGIA;1202071;0;;0
326100;SONDAJE V.LAGRIMAL NIÑO C/ANEST.GRAL;2;PABELLONES;41;OFTALMOLOGIA;1201041;0;;0
326101;EXT y/o CORRECION DE LENTE INTRAOCU;2;PABELLONES;42;OTORRINO - BOCA Y FARINGE;1202076;0;;0
326102;IRIDIOTOMIA YAG LASER (CADA OJO)    ;2;PABELLONES;41;OFTALMOLOGIA;0;0;;0
326103;CAPSULOTOMIA YAG LASER (CADA OJO)   ;2;PABELLONES;41;OFTALMOLOGIA;0;0;;0
327001;AMIGDALECT. C/S ADENOIDECT. UNI O BIL;2;PABELLONES;42;OTORRINO - BOCA Y FARINGE;1302029;0;;0
327002;ADENOIDECTOMÍA (PROC. AUT.);2;PABELLONES;42;OTORRINO - BOCA Y FARINGE;1302028;0;;0
327003;BIOPSIA BUCO FARINGEA (ANEST. GRAL);2;PABELLONES;42;OTORRINO - BOCA Y FARINGE;1302022;0;;0
327004;TU BENIGNO MUCOSA BUCAL C/S BP. B-F;2;PABELLONES;42;OTORRINO - BOCA Y FARINGE;1302031;0;;0
327005;FIBROANGIOMA DEL RINOFARINX TRAT.QU;2;PABELLONES;42;OTORRINO - BOCA Y FARINGE;1302036;0;;0
327006;ABSCESO/FLEGMON:PERIAMIGDALIANO;2;PABELLONES;42;OTORRINO - BOCA Y FARINGE;1302025;0;;0
327007;CÁLCULOS SALIVALES, TRAT. QUIR.;2;PABELLONES;43;OTORRINO - LARINGE;1302030;0;;0
327008;ARITENOIDECTOMIA VIA ENDOSCOPICA;2;PABELLONES;43;OTORRINO - LARINGE;1302059;0;;0
327009;BIOPS.LARING.P/LARINGOSC.S/MICROSCO;2;PABELLONES;43;OTORRINO - LARINGE;1301007;0;;0
327010;CUERDAS VOCALES,TU BENIGNO-VIA ENDOSC.;2;PABELLONES;43;OTORRINO - LARINGE;1302063;0;;0
327011;CORDECTOMIA LARINGEA O SINEQUIA C/V;2;PABELLONES;43;OTORRINO - LARINGE;1302064;0;;0
327013;LARINGOTRAQUEOSCOPÍA CON TUBO RÍGIDO;2;PABELLONES;43;OTORRINO - LARINGE;1707022;0;;0
327016;LARINGECTOMIA PARCIAL O SUBTOTAL;2;PABELLONES;43;OTORRINO - LARINGE;1302066;0;;0
327017;ESTENOSIS LARINGOTRAQUEALES Y/O FARI;2;PABELLONES;43;OTORRINO - LARINGE;1302065;0;;0
327018;TRAQUEOSTOMÍA (PROC. AUT.);2;PABELLONES;43;OTORRINO - LARINGE;1302072;0;;0
327022;PANENDOS.C/EXTRACCION CPO. EXTRAÑO;2;PABELLONES;44;OTORRINO - NARIZ;1801028;0;;0
327024;POLIPO NASAL Y/O COANAL TRAT.QUIR.;2;PABELLONES;44;OTORRINO - NARIZ;1302049;0;;0
327026;TURBINECTOMIA/ELECTROCAUT.CORNETES;2;PABELLONES;44;OTORRINO - NARIZ;1302042;0;;0
327028;ABSCESO/HEMATOMA TABIQUE NASAL  ;2;PABELLONES;44;OTORRINO - NARIZ;1302038;0;;0
327029;FRACT.NASAL RECIENTE, CERRADA/EXPUES;2;PABELLONES;44;OTORRINO - NARIZ;1302046;0;;0
327030;RINITIS ATROFICA,TR.P/INCLUS.SUBMUC;2;PABELLONES;44;OTORRINO - NARIZ;1302050;0;;0
327031;RINOPLASTIA Y/O SEPTOPLASTIA;2;PABELLONES;44;OTORRINO - NARIZ;1302052;0;;0
327033;PERFORACION DEL TABIQUE REP.QUIRURG;2;PABELLONES;44;OTORRINO - NARIZ;1302048;0;;0
327034;CONDUCT.Y/O SENO LAGRIM.OBSTR.V/NAS;2;PABELLONES;44;OTORRINO - NARIZ;1302043;0;;0
327035;SECCION NERVIO VIDIANO;2;PABELLONES;45;OTORRINO - OIDO;1302047;0;;0
